,tweet_id,text,user,user_screen_name,favorite_count,retweet_count,created_at,user_description,verified,Is_Quote,Author_replied_to
10,1204144823793438720,Josh Donaldson expected to get four years https://t.co/EJWbQ6nJRQ,20950014,Rotoworld_BB,8,5,2019-12-09 21:04:32,Top Fantasy Baseball Headlines and Articles from http://t.co/5rPF7U4U,True,False,
11,1204144821863993344,"White Sox, Cubs interested in LHP Keuchel https://t.co/Hds8qW4GMP",20950014,Rotoworld_BB,6,2,2019-12-09 21:04:32,Top Fantasy Baseball Headlines and Articles from http://t.co/5rPF7U4U,True,False,
12,1204142812163264512,Report: Cubs have discussed Bryant with Phils https://t.co/XXIuGrGuEo,20950014,Rotoworld_BB,19,9,2019-12-09 20:56:32,Top Fantasy Baseball Headlines and Articles from http://t.co/5rPF7U4U,True,False,
13,1204137021523890177,Report: Reds interested in OF Marcell Ozuna https://t.co/ujPADuB5Kw,20950014,Rotoworld_BB,6,0,2019-12-09 20:33:32,Top Fantasy Baseball Headlines and Articles from http://t.co/5rPF7U4U,True,False,
14,1204132368241635329,"RT @rotoworld: Stephen Strasburg got his bag 💰

Details: https://t.co/yxcsO7JmpU https://t.co/FRqGg3Qikn",20950014,Rotoworld_BB,0,3,2019-12-09 20:15:02,Top Fantasy Baseball Headlines and Articles from http://t.co/5rPF7U4U,True,False,
15,1204131484988129280,Report: Cole more likely to sign this week https://t.co/14NPnKahgF,20950014,Rotoworld_BB,8,3,2019-12-09 20:11:32,Top Fantasy Baseball Headlines and Articles from http://t.co/5rPF7U4U,True,False,
16,1204130860020256768,"RT @djshort: Sorry, Gerrit Cole can't hear you right now https://t.co/DTKdDKFKNi",20950014,Rotoworld_BB,0,11,2019-12-09 20:09:03,Top Fantasy Baseball Headlines and Articles from http://t.co/5rPF7U4U,True,False,
17,1204127961701502976,Report: Nats and Strasburg reach agreement https://t.co/6kDroukrxP,20950014,Rotoworld_BB,3,1,2019-12-09 19:57:32,Top Fantasy Baseball Headlines and Articles from http://t.co/5rPF7U4U,True,False,
18,1204124565250535424,Report: Nats making progress on Strasburg https://t.co/aME32dVXLw,20950014,Rotoworld_BB,3,2,2019-12-09 19:44:02,Top Fantasy Baseball Headlines and Articles from http://t.co/5rPF7U4U,True,False,
19,1204121454230593536,"RT @rotoworld: Rotoworld fans, we need your help!

Head to the link below to show your support for Rotoworld and @RotoPat in the 2019 FSGA…",20950014,Rotoworld_BB,0,21,2019-12-09 19:31:40,Top Fantasy Baseball Headlines and Articles from http://t.co/5rPF7U4U,True,False,
20,1204425300282507264,RT @Snoopy: Dance like nobody is watching. https://t.co/spCG6Gb0ew,87583436,BaseballGuys,0,774,2019-12-10 15:39:03,"@FantasyGuruSite @EliteFantasyHQ / Host The Drive @SiriusXMFantasy, M-TH 8-10 PM, FRI 10-12 PM , SUN 9-11 EST. 2X Award Winner @FSWA Dad of @thedexterkitty",False,False,
21,1204423681637638144,RT @kle18: Tuesday's @EliteFantasyHQ NHL GPP Breakdown is now up for NHL Subscribers! https://t.co/RoVETmniYr https://t.co/z9gKQielbu,87583436,BaseballGuys,0,5,2019-12-10 15:32:37,"@FantasyGuruSite @EliteFantasyHQ / Host The Drive @SiriusXMFantasy, M-TH 8-10 PM, FRI 10-12 PM , SUN 9-11 EST. 2X Award Winner @FSWA Dad of @thedexterkitty",False,False,
22,1204279662328733696,@TheDexterKitty @FootballCat26 So lousy,87583436,BaseballGuys,0,0,2019-12-10 06:00:20,"@FantasyGuruSite @EliteFantasyHQ / Host The Drive @SiriusXMFantasy, M-TH 8-10 PM, FRI 10-12 PM , SUN 9-11 EST. 2X Award Winner @FSWA Dad of @thedexterkitty",False,False,TheDexterKitty
23,1204229076468154368,Eli Manning looks pretty good tonight. #TrueStory,87583436,BaseballGuys,6,0,2019-12-10 02:39:19,"@FantasyGuruSite @EliteFantasyHQ / Host The Drive @SiriusXMFantasy, M-TH 8-10 PM, FRI 10-12 PM , SUN 9-11 EST. 2X Award Winner @FSWA Dad of @thedexterkitty",False,False,
24,1204227665391042560,"Gonna be talking Winter Meetings with @StevePhillipsGM on @SiriusXMFantasy Sirius210, XM87 https://t.co/S2CK7RHWnj",87583436,BaseballGuys,2,0,2019-12-10 02:33:43,"@FantasyGuruSite @EliteFantasyHQ / Host The Drive @SiriusXMFantasy, M-TH 8-10 PM, FRI 10-12 PM , SUN 9-11 EST. 2X Award Winner @FSWA Dad of @thedexterkitty",False,False,
25,1204226509314985985,"RT @ProFootballDoc: #AlshonJeffery announced as foot (questionable). By video, the fear is much worse than that. @eagles fans are not going…",87583436,BaseballGuys,0,47,2019-12-10 02:29:07,"@FantasyGuruSite @EliteFantasyHQ / Host The Drive @SiriusXMFantasy, M-TH 8-10 PM, FRI 10-12 PM , SUN 9-11 EST. 2X Award Winner @FSWA Dad of @thedexterkitty",False,False,
26,1204221752772968448,@KeizoYoshijiro Still owed $59M the next two years as well,87583436,BaseballGuys,0,0,2019-12-10 02:10:13,"@FantasyGuruSite @EliteFantasyHQ / Host The Drive @SiriusXMFantasy, M-TH 8-10 PM, FRI 10-12 PM , SUN 9-11 EST. 2X Award Winner @FSWA Dad of @thedexterkitty",False,False,KeizoYoshijiro
27,1204221103666647040,@KeizoYoshijiro i'd be surprised if they did. paying 700+ million to two guys is just too much,87583436,BaseballGuys,0,0,2019-12-10 02:07:39,"@FantasyGuruSite @EliteFantasyHQ / Host The Drive @SiriusXMFantasy, M-TH 8-10 PM, FRI 10-12 PM , SUN 9-11 EST. 2X Award Winner @FSWA Dad of @thedexterkitty",False,False,KeizoYoshijiro
28,1204220156924157952,RT @RVacchianoSNY: Back to back plays with Eagles TE Zack Ertz wide open downfield. Eagles pick up 24 and 30 yards. ... Giants covering tig…,87583436,BaseballGuys,0,3,2019-12-10 02:03:53,"@FantasyGuruSite @EliteFantasyHQ / Host The Drive @SiriusXMFantasy, M-TH 8-10 PM, FRI 10-12 PM , SUN 9-11 EST. 2X Award Winner @FSWA Dad of @thedexterkitty",False,False,
29,1204219503917162496,@KeizoYoshijiro https://t.co/1PzY8kSd35,87583436,BaseballGuys,0,0,2019-12-10 02:01:17,"@FantasyGuruSite @EliteFantasyHQ / Host The Drive @SiriusXMFantasy, M-TH 8-10 PM, FRI 10-12 PM , SUN 9-11 EST. 2X Award Winner @FSWA Dad of @thedexterkitty",False,True,KeizoYoshijiro
30,1204217048152174592,Beckham's car - https://t.co/djrz5ki57q,87583436,BaseballGuys,1,0,2019-12-10 01:51:32,"@FantasyGuruSite @EliteFantasyHQ / Host The Drive @SiriusXMFantasy, M-TH 8-10 PM, FRI 10-12 PM , SUN 9-11 EST. 2X Award Winner @FSWA Dad of @thedexterkitty",False,False,
31,1204216131822608384,@ByrkeSestok very interesting setup indeed,87583436,BaseballGuys,0,0,2019-12-10 01:47:53,"@FantasyGuruSite @EliteFantasyHQ / Host The Drive @SiriusXMFantasy, M-TH 8-10 PM, FRI 10-12 PM , SUN 9-11 EST. 2X Award Winner @FSWA Dad of @thedexterkitty",False,False,ByrkeSestok
32,1204214915487002625,@Jeff_Mans https://t.co/jxr4HTNMXp,87583436,BaseballGuys,2,0,2019-12-10 01:43:03,"@FantasyGuruSite @EliteFantasyHQ / Host The Drive @SiriusXMFantasy, M-TH 8-10 PM, FRI 10-12 PM , SUN 9-11 EST. 2X Award Winner @FSWA Dad of @thedexterkitty",False,False,Jeff_Mans
33,1204214598250856448,"RT @TylerBuecher: Took a look at how playoff seeding and remaining rest of season matchups will impact the fantasy playoffs. 

Check it out…",87583436,BaseballGuys,0,5,2019-12-10 01:41:48,"@FantasyGuruSite @EliteFantasyHQ / Host The Drive @SiriusXMFantasy, M-TH 8-10 PM, FRI 10-12 PM , SUN 9-11 EST. 2X Award Winner @FSWA Dad of @thedexterkitty",False,False,
34,1204213436835483648,@FootballCat26 @TheDexterKitty probably true,87583436,BaseballGuys,2,0,2019-12-10 01:37:11,"@FantasyGuruSite @EliteFantasyHQ / Host The Drive @SiriusXMFantasy, M-TH 8-10 PM, FRI 10-12 PM , SUN 9-11 EST. 2X Award Winner @FSWA Dad of @thedexterkitty",False,False,FootballCat26
35,1204210834999631873,"@HT911 @SiriusXMFantasy big number, but mojo sent",87583436,BaseballGuys,1,0,2019-12-10 01:26:50,"@FantasyGuruSite @EliteFantasyHQ / Host The Drive @SiriusXMFantasy, M-TH 8-10 PM, FRI 10-12 PM , SUN 9-11 EST. 2X Award Winner @FSWA Dad of @thedexterkitty",False,False,HT911
36,1204210522041638912,@cabsclassics still awful,87583436,BaseballGuys,0,0,2019-12-10 01:25:36,"@FantasyGuruSite @EliteFantasyHQ / Host The Drive @SiriusXMFantasy, M-TH 8-10 PM, FRI 10-12 PM , SUN 9-11 EST. 2X Award Winner @FSWA Dad of @thedexterkitty",False,False,cabsclassics
37,1204210458284019717,@masterbearjedi YOU DID IT!,87583436,BaseballGuys,0,0,2019-12-10 01:25:21,"@FantasyGuruSite @EliteFantasyHQ / Host The Drive @SiriusXMFantasy, M-TH 8-10 PM, FRI 10-12 PM , SUN 9-11 EST. 2X Award Winner @FSWA Dad of @thedexterkitty",False,False,masterbearjedi
38,1204210325832130561,"@TheDexterKitty @FootballCat26 you did it again this afternoon, ankle attack",87583436,BaseballGuys,2,0,2019-12-10 01:24:49,"@FantasyGuruSite @EliteFantasyHQ / Host The Drive @SiriusXMFantasy, M-TH 8-10 PM, FRI 10-12 PM , SUN 9-11 EST. 2X Award Winner @FSWA Dad of @thedexterkitty",False,False,TheDexterKitty
39,1204210174715551745,RT @BNightengale: The #Nats are deferring more than $80 million of Strasburg's $245 million contract.,87583436,BaseballGuys,0,171,2019-12-10 01:24:13,"@FantasyGuruSite @EliteFantasyHQ / Host The Drive @SiriusXMFantasy, M-TH 8-10 PM, FRI 10-12 PM , SUN 9-11 EST. 2X Award Winner @FSWA Dad of @thedexterkitty",False,False,
40,1204261194367942656,@jonbernhardt they’re both slow movies and the pacing of Heat somehow works while the pacing of the Irishman somehow doesn’t,97722266,MikeGianella,1,0,2019-12-10 04:46:57,Writer at @baseballpro. “Those jerks never should have traded me” - Dennis Eckersley. He/him,False,False,jonbernhardt
41,1204260730515722241,it’s not much better when they win https://t.co/3HwMYdKfes,97722266,MikeGianella,4,0,2019-12-10 04:45:06,Writer at @baseballpro. “Those jerks never should have traded me” - Dennis Eckersley. He/him,False,True,
42,1204256421925261312,@jenngidman yeah I can’t get over how great my kids are,97722266,MikeGianella,1,0,2019-12-10 04:27:59,Writer at @baseballpro. “Those jerks never should have traded me” - Dennis Eckersley. He/him,False,False,jenngidman
43,1204255797594722304,I hope this game ends in a tie and also the heat death of the universe,97722266,MikeGianella,11,3,2019-12-10 04:25:30,Writer at @baseballpro. “Those jerks never should have traded me” - Dennis Eckersley. He/him,False,False,
44,1204250050567778304,@TheBlogfines It’s not an either/or FFS,97722266,MikeGianella,6,0,2019-12-10 04:02:40,Writer at @baseballpro. “Those jerks never should have traded me” - Dennis Eckersley. He/him,False,False,TheBlogfines
45,1204248089403559942,most Mets fans still refer to him as “daddy” anyway https://t.co/6hwSnxwJSC,97722266,MikeGianella,4,0,2019-12-10 03:54:53,Writer at @baseballpro. “Those jerks never should have traded me” - Dennis Eckersley. He/him,False,True,
46,1204247401005010944,@StartKyleOrton They’re bad but nothing is worth getting that mad about (outside of the racist bullshit),97722266,MikeGianella,1,0,2019-12-10 03:52:08,Writer at @baseballpro. “Those jerks never should have traded me” - Dennis Eckersley. He/him,False,False,StartKyleOrton
47,1204246160434704390,you’re missing out man https://t.co/qp1Ftat39q,97722266,MikeGianella,2,0,2019-12-10 03:47:13,Writer at @baseballpro. “Those jerks never should have traded me” - Dennis Eckersley. He/him,False,True,
48,1204245312774246400,"@JulieDiCaro I doubt he’ll win, although the arbitration process has thrown us a couple of curveballs over the years",97722266,MikeGianella,1,0,2019-12-10 03:43:51,Writer at @baseballpro. “Those jerks never should have traded me” - Dennis Eckersley. He/him,False,False,JulieDiCaro
49,1204241406681927680,"the thing about hot takes is there’s always a hotter, spicier take waiting right around the corner https://t.co/VkgBc5DTp1",97722266,MikeGianella,1,0,2019-12-10 03:28:19,Writer at @baseballpro. “Those jerks never should have traded me” - Dennis Eckersley. He/him,False,True,
50,1204236833820946433,"a reminder that the luxury tax isn’t a hard cap, teams don’t “have” to fit into it, and the Yankees have more money… https://t.co/OlWyP9g5as",97722266,MikeGianella,21,4,2019-12-10 03:10:09,Writer at @baseballpro. “Those jerks never should have traded me” - Dennis Eckersley. He/him,False,True,
51,1204236425476096000,"RT @CTowersCBS: It would be pretty amazing if the Cubs penny wise, pound foolish decision to manipulate Kris Bryant’s service time prevente…",97722266,MikeGianella,0,3,2019-12-10 03:08:32,Writer at @baseballpro. “Those jerks never should have traded me” - Dennis Eckersley. He/him,False,True,
52,1204232754302455808,KNIVES OUT (2019): Eagles fans tweet about the 2019 Eagles (Horror),97722266,MikeGianella,4,2,2019-12-10 02:53:56,Writer at @baseballpro. “Those jerks never should have traded me” - Dennis Eckersley. He/him,False,False,
53,1204231314205003777,The Cubs created this situation when they fucked around with Kris Bryant’s service time in 2015. I feel bad for the… https://t.co/zuLOhnlDYe,97722266,MikeGianella,8,3,2019-12-10 02:48:13,Writer at @baseballpro. “Those jerks never should have traded me” - Dennis Eckersley. He/him,False,True,
54,1204230347359244289,"the Eagles beat the Packers, somehow https://t.co/jEPXg9qzR1",97722266,MikeGianella,3,1,2019-12-10 02:44:22,Writer at @baseballpro. “Those jerks never should have traded me” - Dennis Eckersley. He/him,False,True,
55,1204222761650012167,@djshort I think this is his only setting,97722266,MikeGianella,2,0,2019-12-10 02:14:14,Writer at @baseballpro. “Those jerks never should have traded me” - Dennis Eckersley. He/him,False,False,djshort
56,1204219127952543749,@kwyrauch this question is probably going to be irrelevant,97722266,MikeGianella,0,0,2019-12-10 01:59:48,Writer at @baseballpro. “Those jerks never should have traded me” - Dennis Eckersley. He/him,False,False,kwyrauch
57,1204215347030740992,"FRED ASTAIRE so Santa put their gifts in stockings so the Burgermeister wouldn’t know

KID: so that’s why Santa put… https://t.co/E7mHz0z7Ui",97722266,MikeGianella,3,0,2019-12-10 01:44:46,Writer at @baseballpro. “Those jerks never should have traded me” - Dennis Eckersley. He/him,False,False,
58,1204197872020938753,@jenngidman if I didn’t have a family I’d definitely be one of those weirdos who didn’t do Xmas,97722266,MikeGianella,1,0,2019-12-10 00:35:20,Writer at @baseballpro. “Those jerks never should have traded me” - Dennis Eckersley. He/him,False,False,jenngidman
59,1204187249648324610,"RT @MikeGianella: through Age 30 season

Smoltz 35.5 WAR, 118 ERA+
Strasburg 33.9 WAR 130 ERA+ https://t.co/b81DWrUwBt",97722266,MikeGianella,0,32,2019-12-09 23:53:07,Writer at @baseballpro. “Those jerks never should have traded me” - Dennis Eckersley. He/him,False,True,
60,1204424456036323328,#BlueJays looking at hitters ... some familiar names and one from abroad: https://t.co/cwVMMokZT2 https://t.co/d3InJBLQmV,18691328,mlbtraderumors,10,2,2019-12-10 15:35:42,Official Twitter account for http://t.co/iJVlpFvVbs.,False,False,
61,1204419846164881409,Twins Still Searching For Major Rotation Addition https://t.co/a8mAMqWvHu https://t.co/97RLuhAAKi,18691328,mlbtraderumors,20,2,2019-12-10 15:17:23,Official Twitter account for http://t.co/iJVlpFvVbs.,False,False,
62,1204406506411692032,Latest On Kris Bryant https://t.co/AWZXTXdWVr https://t.co/1xZKIZc8uo,18691328,mlbtraderumors,44,5,2019-12-10 14:24:22,Official Twitter account for http://t.co/iJVlpFvVbs.,False,False,
63,1204396962595975168,"Less than a year after signing J.A. Happ, the #Yankees are reportedly trying to deal the veteran lefty:… https://t.co/G21iAEBZKw",18691328,mlbtraderumors,61,10,2019-12-10 13:46:27,Official Twitter account for http://t.co/iJVlpFvVbs.,False,False,
64,1204393121762689027,"NL East Rumblings: Rendon, Nats, Martinez, Cespedes, Mets, Hatcher https://t.co/ValK4jAVEh https://t.co/12fZsOx0I1",18691328,mlbtraderumors,27,2,2019-12-10 13:31:11,Official Twitter account for http://t.co/iJVlpFvVbs.,False,False,
65,1204387668689379328,"Latest on the #Royals, #Indians, and #Pirates: https://t.co/6oVnzAutJL https://t.co/VEzWGIC43f https://t.co/pKCgN2mLpB",18691328,mlbtraderumors,19,2,2019-12-10 13:09:31,Official Twitter account for http://t.co/iJVlpFvVbs.,False,False,
66,1204377104286134273,"Rumblings on the #Yankees, #Rays, #Royals, #Athletics, #BlueJays, and #RedSox: https://t.co/8oBEimhzri https://t.co/nxf11OCWJJ",18691328,mlbtraderumors,29,2,2019-12-10 12:27:32,Official Twitter account for http://t.co/iJVlpFvVbs.,False,False,
67,1204369553020661768,"Blue Jays Looking At Encarnacion, Smoak, Tsutsugo https://t.co/cwVMMokZT2 https://t.co/xkV859zo3g",18691328,mlbtraderumors,55,17,2019-12-10 11:57:32,Official Twitter account for http://t.co/iJVlpFvVbs.,False,False,
68,1204365821721620480,Could there be a last-second complication in last week's #Padres/#Rays trade?  https://t.co/VCQbT1vhzF https://t.co/wVygHqf2WG,18691328,mlbtraderumors,26,7,2019-12-10 11:42:42,Official Twitter account for http://t.co/iJVlpFvVbs.,False,False,
69,1204359767495458816,"NL Central Notes: Bryant, Stearns, Hader, Pirates, Reds https://t.co/Wkf8Ok2m8Z https://t.co/xvty9kE5yf",18691328,mlbtraderumors,22,7,2019-12-10 11:18:39,Official Twitter account for http://t.co/iJVlpFvVbs.,False,False,
70,1204340364154462208,"Cardinals Looking For Outfielders, Left-Handed Hitting https://t.co/ir9XJBnIRm https://t.co/S2OXsZVMrZ",18691328,mlbtraderumors,23,7,2019-12-10 10:01:33,Official Twitter account for http://t.co/iJVlpFvVbs.,False,False,
71,1204335833827950592,"Some minor transactions from the #Angels, #Mets, #Marlins, and the KBO League: https://t.co/iqXBlh0bez https://t.co/SnDdvLsgQm",18691328,mlbtraderumors,14,4,2019-12-10 09:43:32,Official Twitter account for http://t.co/iJVlpFvVbs.,False,False,
72,1204327557480497156,"Diamondbacks Notes: Haniger, Mazara, Prospects, Akiyama, Bullpen https://t.co/IIz4z9zlUE https://t.co/0mi7zLItxo",18691328,mlbtraderumors,29,10,2019-12-10 09:10:39,Official Twitter account for http://t.co/iJVlpFvVbs.,False,False,
73,1204320212599869440,A veteran catcher is on the #Tigers' radar: https://t.co/uDBWILuqAk https://t.co/OG0Tg8HtFG,18691328,mlbtraderumors,9,3,2019-12-10 08:41:28,Official Twitter account for http://t.co/iJVlpFvVbs.,False,False,
74,1204309084490600448,"Buzz on the #Angels, #Padres, #Rockies and #Marlins: https://t.co/41lBQfPmFh https://t.co/4RiU9SYrYC",18691328,mlbtraderumors,18,4,2019-12-10 07:57:15,Official Twitter account for http://t.co/iJVlpFvVbs.,False,False,
75,1204307479011704832,Didi Gregorius Considering One-Year Contracts https://t.co/Xz30AxqugX https://t.co/rFhossyfvh,18691328,mlbtraderumors,53,6,2019-12-10 07:50:52,Official Twitter account for http://t.co/iJVlpFvVbs.,False,False,
76,1204298895964196864,$300MM for Gerrit Cole?  Or perhaps even more?? https://t.co/NoUTizl7XG https://t.co/n7zjAs5LN7,18691328,mlbtraderumors,26,6,2019-12-10 07:16:46,Official Twitter account for http://t.co/iJVlpFvVbs.,False,False,
77,1204296983122448385,"Blue Jays Notes: Ryu, Roark, Gibson, Gausman https://t.co/sXnO2ACNZN https://t.co/nLxPtWhRth",18691328,mlbtraderumors,19,7,2019-12-10 07:09:10,Official Twitter account for http://t.co/iJVlpFvVbs.,False,False,
78,1204282466216792064,The #Brewers are considering a big upgrade at shortstop: https://t.co/21mJI3CFyk https://t.co/szyDEkz22T,18691328,mlbtraderumors,66,12,2019-12-10 06:11:29,Official Twitter account for http://t.co/iJVlpFvVbs.,False,False,
79,1204279288259854337,Minor MLB Transactions: 12/9/19 https://t.co/iqXBlh0bez https://t.co/I67G7OVxEk,18691328,mlbtraderumors,12,5,2019-12-10 05:58:51,Official Twitter account for http://t.co/iJVlpFvVbs.,False,False,
80,1189750658519449601,SAME. https://t.co/pkOUwuifa4,338435268,CloserMonkey,44,1,2019-10-31 03:47:16,"Instant alerts for each closer change. Bullpen depth charts and email updates to keep you ahead! ""A site that tracks bullpen usage obsessively"" -@NateSilver538",False,True,
81,1182149805432115201,ALERT - JOE KELLY NOT GOOD EITHER,338435268,CloserMonkey,97,9,2019-10-10 04:24:11,"Instant alerts for each closer change. Bullpen depth charts and email updates to keep you ahead! ""A site that tracks bullpen usage obsessively"" -@NateSilver538",False,False,
82,1182137427210620933,ALERT - SAME PLAYOFF KERSHAW FOR LAD,338435268,CloserMonkey,40,9,2019-10-10 03:35:00,"Instant alerts for each closer change. Bullpen depth charts and email updates to keep you ahead! ""A site that tracks bullpen usage obsessively"" -@NateSilver538",False,False,
83,1179828543812845568,"Fantasy owners, unsolicited: ""Edwin Diaz is not going to be on my team next year."" https://t.co/b5BWvoosA0",338435268,CloserMonkey,32,1,2019-10-03 18:40:19,"Instant alerts for each closer change. Bullpen depth charts and email updates to keep you ahead! ""A site that tracks bullpen usage obsessively"" -@NateSilver538",False,True,
84,1178655286225182720,"Thank you for reading. Seriously, you guys are the best. https://t.co/jTSYyi6QTL",338435268,CloserMonkey,131,2,2019-09-30 12:58:13,"Instant alerts for each closer change. Bullpen depth charts and email updates to keep you ahead! ""A site that tracks bullpen usage obsessively"" -@NateSilver538",False,False,
85,1178293041808977920,"September 29, 2019 - #Cubs shut down their closer plus some potential vulture saves for the last day of the regular… https://t.co/TkvoNI9xZk",338435268,CloserMonkey,1,0,2019-09-29 12:58:47,"Instant alerts for each closer change. Bullpen depth charts and email updates to keep you ahead! ""A site that tracks bullpen usage obsessively"" -@NateSilver538",False,False,
86,1177962669329924096,"September 28, 2019 - Seth Lugo is done for the year. Good luck to any title contenders desperate enough to trust Ed… https://t.co/7orEbskIu3",338435268,CloserMonkey,2,0,2019-09-28 15:06:00,"Instant alerts for each closer change. Bullpen depth charts and email updates to keep you ahead! ""A site that tracks bullpen usage obsessively"" -@NateSilver538",False,False,
87,1177537171823063042,"September 27, 2019 - There could be vulture saves aplenty this weekend.

https://t.co/KPFt7doNhc",338435268,CloserMonkey,3,0,2019-09-27 10:55:14,"Instant alerts for each closer change. Bullpen depth charts and email updates to keep you ahead! ""A site that tracks bullpen usage obsessively"" -@NateSilver538",False,False,
88,1177227247058673666,"September 26, 2019 -- Sean Doolittle is back for the Nationals, just in time for October. And what does Zack Greink… https://t.co/WhRENYsfJw",338435268,CloserMonkey,3,0,2019-09-26 14:23:42,"Instant alerts for each closer change. Bullpen depth charts and email updates to keep you ahead! ""A site that tracks bullpen usage obsessively"" -@NateSilver538",False,False,
89,1176828392861261824,"September 25, 2019 - #Nationals closer helps fantasy owners with two saves in one day, while #Marlins experimental… https://t.co/aHfkhogH90",338435268,CloserMonkey,2,0,2019-09-25 11:58:47,"Instant alerts for each closer change. Bullpen depth charts and email updates to keep you ahead! ""A site that tracks bullpen usage obsessively"" -@NateSilver538",False,False,
90,1176489945382510593,"September 24, 2019 - A former closer might be close to reclaiming his old job. https://t.co/qxlTjyqvhv",338435268,CloserMonkey,3,0,2019-09-24 13:33:55,"Instant alerts for each closer change. Bullpen depth charts and email updates to keep you ahead! ""A site that tracks bullpen usage obsessively"" -@NateSilver538",False,False,
91,1176269509575024640,Bullpens get weird in late September. https://t.co/4upbbkC1tf,338435268,CloserMonkey,4,0,2019-09-23 22:57:59,"Instant alerts for each closer change. Bullpen depth charts and email updates to keep you ahead! ""A site that tracks bullpen usage obsessively"" -@NateSilver538",False,False,
92,1175760924839481345,"September 22, 2019 - It only took two pitches for Craig Kimbrel to disappoint Cubs fans.

https://t.co/GuPfPBil4a",338435268,CloserMonkey,3,0,2019-09-22 13:17:03,"Instant alerts for each closer change. Bullpen depth charts and email updates to keep you ahead! ""A site that tracks bullpen usage obsessively"" -@NateSilver538",False,False,
93,1175425299003187202,"September 21, 2019 - Two AL Central relievers earned a vulture save while the soon-to-be AL West champions got a bo… https://t.co/6zcsDS7iCK",338435268,CloserMonkey,2,0,2019-09-21 15:03:24,"Instant alerts for each closer change. Bullpen depth charts and email updates to keep you ahead! ""A site that tracks bullpen usage obsessively"" -@NateSilver538",False,False,
94,1175016373380165633,"September 20, 2019 - Craig Kimbrel returned on Friday, which was excellent news for the Cardinals. 

https://t.co/B9baIKAqKP",338435268,CloserMonkey,2,0,2019-09-20 11:58:28,"Instant alerts for each closer change. Bullpen depth charts and email updates to keep you ahead! ""A site that tracks bullpen usage obsessively"" -@NateSilver538",False,False,
95,1174648464686366720,"September 19, 2019 -- Baltimore's potential 2020 closer won't pitch again until next season. https://t.co/hZmbFrl7gK",338435268,CloserMonkey,1,0,2019-09-19 11:36:32,"Instant alerts for each closer change. Bullpen depth charts and email updates to keep you ahead! ""A site that tracks bullpen usage obsessively"" -@NateSilver538",False,False,
96,1174300635375779841,"September 18, 2019 - Clint Hurdle hints at who will close for the Pirates while another NL Central team may soon ha… https://t.co/eh4k89fRP5",338435268,CloserMonkey,1,0,2019-09-18 12:34:23,"Instant alerts for each closer change. Bullpen depth charts and email updates to keep you ahead! ""A site that tracks bullpen usage obsessively"" -@NateSilver538",False,False,
